"LOCATION","Pays","VAR","Variable","TIME","Temps","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"OECD","OCDE - Total","BBW-SUBS-FIXW","Abonnements hertzien fixe terrestre","2017","2017","SUBS","Abonnements","0","Unités",,,7131950,,
"OECD","OCDE - Total","BBW-SUBS-FIXW","Abonnements hertzien fixe terrestre","2017.3","T2-2017","SUBS","Abonnements","0","Unités",,,6807331,,
"OECD","OCDE - Total","BBW-SUBS-FIXW","Abonnements hertzien fixe terrestre","2017.6","T4-2017","SUBS","Abonnements","0","Unités",,,7131950,,
"OECD","OCDE - Total","BBW-SUBS-FIXW","Abonnements hertzien fixe terrestre","2018","2018","SUBS","Abonnements","0","Unités",,,7759641,,
"OECD","OCDE - Total","BBW-SUBS-FIXW","Abonnements hertzien fixe terrestre","2018.3","T2-2018","SUBS","Abonnements","0","Unités",,,7453856,,
"OECD","OCDE - Total","BBW-SUBS-FIXW","Abonnements hertzien fixe terrestre","2018.6","T4-2018","SUBS","Abonnements","0","Unités",,,7759641,,
"OECD","OCDE - Total","BBW-SUBS-FIXW","Abonnements hertzien fixe terrestre","2019","2019","SUBS","Abonnements","0","Unités",,,8795528,,
"OECD","OCDE - Total","BBW-SUBS-FIXW","Abonnements hertzien fixe terrestre","2019.3","T2-2019","SUBS","Abonnements","0","Unités",,,8129671,,
"OECD","OCDE - Total","BBW-SUBS-FIXW","Abonnements hertzien fixe terrestre","2019.6","T4-2019","SUBS","Abonnements","0","Unités",,,8795528,,
"OECD","OCDE - Total","BBW-SUBS-STAN","Abonnements haut-débit mobile voix et données","2016","2016","SUBS","Abonnements","0","Unités",,,1152536107,,
"OECD","OCDE - Total","BBW-SUBS-STAN","Abonnements haut-débit mobile voix et données","2016.3","T2-2016","SUBS","Abonnements","0","Unités",,,1099084788,,
"OECD","OCDE - Total","BBW-SUBS-STAN","Abonnements haut-débit mobile voix et données","2016.6","T4-2016","SUBS","Abonnements","0","Unités",,,1152536107,,
"OECD","OCDE - Total","BBW-SUBS-STAN","Abonnements haut-débit mobile voix et données","2017","2017","SUBS","Abonnements","0","Unités",,,1227456953,,
"OECD","OCDE - Total","BBW-SUBS-STAN","Abonnements haut-débit mobile voix et données","2017.3","T2-2017","SUBS","Abonnements","0","Unités",,,1181668939,,
"OECD","OCDE - Total","BBW-SUBS-STAN","Abonnements haut-débit mobile voix et données","2017.6","T4-2017","SUBS","Abonnements","0","Unités",,,1227456953,,
"OECD","OCDE - Total","BBW-SUBS-STAN","Abonnements haut-débit mobile voix et données","2018","2018","SUBS","Abonnements","0","Unités",,,1325112032,,
"OECD","OCDE - Total","BBW-SUBS-STAN","Abonnements haut-débit mobile voix et données","2018.3","T2-2018","SUBS","Abonnements","0","Unités",,,1277867718,,
"OECD","OCDE - Total","BBW-SUBS-STAN","Abonnements haut-débit mobile voix et données","2018.6","T4-2018","SUBS","Abonnements","0","Unités",,,1325112032,,
"OECD","OCDE - Total","BBW-SUBS-STAN","Abonnements haut-débit mobile voix et données","2019","2019","SUBS","Abonnements","0","Unités",,,1393648814,,
"OECD","OCDE - Total","BBW-SUBS-STAN","Abonnements haut-débit mobile voix et données","2019.3","T2-2019","SUBS","Abonnements","0","Unités",,,1352101534,,
"OECD","OCDE - Total","BBW-SUBS-STAN","Abonnements haut-débit mobile voix et données","2019.6","T4-2019","SUBS","Abonnements","0","Unités",,,1393648814,,
"OECD","OCDE - Total","BBW-SUBS-DEDI","Abonnements haut-débit mobile dédié données ","2016","2016","SUBS","Abonnements","0","Unités",,,140638316,,
"OECD","OCDE - Total","BBW-SUBS-DEDI","Abonnements haut-débit mobile dédié données ","2016.3","T2-2016","SUBS","Abonnements","0","Unités",,,132876009,,
"OECD","OCDE - Total","BBW-SUBS-DEDI","Abonnements haut-débit mobile dédié données ","2016.6","T4-2016","SUBS","Abonnements","0","Unités",,,140638316,,
"OECD","OCDE - Total","BBW-SUBS-DEDI","Abonnements haut-débit mobile dédié données ","2017","2017","SUBS","Abonnements","0","Unités",,,147844356,,
"OECD","OCDE - Total","BBW-SUBS-DEDI","Abonnements haut-débit mobile dédié données ","2017.3","T2-2017","SUBS","Abonnements","0","Unités",,,145764841,,
"OECD","OCDE - Total","BBW-SUBS-DEDI","Abonnements haut-débit mobile dédié données ","2017.6","T4-2017","SUBS","Abonnements","0","Unités",,,147844356,,
"OECD","OCDE - Total","BBW-SUBS-DEDI","Abonnements haut-débit mobile dédié données ","2018","2018","SUBS","Abonnements","0","Unités",,,158848479,,
"OECD","OCDE - Total","BBW-SUBS-DEDI","Abonnements haut-débit mobile dédié données ","2018.3","T2-2018","SUBS","Abonnements","0","Unités",,,153117050,,
"OECD","OCDE - Total","BBW-SUBS-DEDI","Abonnements haut-débit mobile dédié données ","2018.6","T4-2018","SUBS","Abonnements","0","Unités",,,158848479,,
"OECD","OCDE - Total","BBW-SUBS-DEDI","Abonnements haut-débit mobile dédié données ","2019","2019","SUBS","Abonnements","0","Unités",,,161426495,,
"OECD","OCDE - Total","BBW-SUBS-DEDI","Abonnements haut-débit mobile dédié données ","2019.3","T2-2019","SUBS","Abonnements","0","Unités",,,159693307,,
"OECD","OCDE - Total","BBW-SUBS-DEDI","Abonnements haut-débit mobile dédié données ","2019.6","T4-2019","SUBS","Abonnements","0","Unités",,,161426495,,
"OECD","OCDE - Total","BBW-SUBS-TOT","Total des abonnements haut-débit mobile ","2016","2016","SUBS","Abonnements","0","Unités",,,1293174423,,
"OECD","OCDE - Total","BBW-SUBS-TOT","Total des abonnements haut-débit mobile ","2016.3","T2-2016","SUBS","Abonnements","0","Unités",,,1231960797,,
"OECD","OCDE - Total","BBW-SUBS-TOT","Total des abonnements haut-débit mobile ","2016.6","T4-2016","SUBS","Abonnements","0","Unités",,,1293174423,,
"OECD","OCDE - Total","BBW-SUBS-TOT","Total des abonnements haut-débit mobile ","2017","2017","SUBS","Abonnements","0","Unités",,,1375301309,,
"OECD","OCDE - Total","BBW-SUBS-TOT","Total des abonnements haut-débit mobile ","2017.3","T2-2017","SUBS","Abonnements","0","Unités",,,1327433780,,
"OECD","OCDE - Total","BBW-SUBS-TOT","Total des abonnements haut-débit mobile ","2017.6","T4-2017","SUBS","Abonnements","0","Unités",,,1375301309,,
"OECD","OCDE - Total","BBW-SUBS-TOT","Total des abonnements haut-débit mobile ","2018","2018","SUBS","Abonnements","0","Unités",,,1483960511,,
"OECD","OCDE - Total","BBW-SUBS-TOT","Total des abonnements haut-débit mobile ","2018.3","T2-2018","SUBS","Abonnements","0","Unités",,,1430984768,,
"OECD","OCDE - Total","BBW-SUBS-TOT","Total des abonnements haut-débit mobile ","2018.6","T4-2018","SUBS","Abonnements","0","Unités",,,1483960511,,
"OECD","OCDE - Total","BBW-SUBS-TOT","Total des abonnements haut-débit mobile ","2019","2019","SUBS","Abonnements","0","Unités",,,1555075309,,
"OECD","OCDE - Total","BBW-SUBS-TOT","Total des abonnements haut-débit mobile ","2019.3","T2-2019","SUBS","Abonnements","0","Unités",,,1511794841,,
"OECD","OCDE - Total","BBW-SUBS-TOT","Total des abonnements haut-débit mobile ","2019.6","T4-2019","SUBS","Abonnements","0","Unités",,,1555075309,,
"AUT","Autriche","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2016","2016",,,"0","Unités",,,720318,,
"AUT","Autriche","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2016.3","T2-2016",,,"0","Unités",,,167560,,
"AUT","Autriche","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2016.6","T4-2016",,,"0","Unités",,,720318,,
"AUT","Autriche","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2017","2017",,,"0","Unités",,,1836340,,
"AUT","Autriche","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2017.3","T2-2017",,,"0","Unités",,,1377998,,
"AUT","Autriche","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2017.6","T4-2017",,,"0","Unités",,,1836340,,
"AUT","Autriche","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2018","2018",,,"0","Unités",,,3321448,,
"AUT","Autriche","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2018.3","T2-2018",,,"0","Unités",,,2670000,,
"AUT","Autriche","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2018.6","T4-2018",,,"0","Unités",,,3321448,,
"AUT","Autriche","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2019","2019",,,"0","Unités",,,4994391,,
"AUT","Autriche","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2019.3","T2-2019",,,"0","Unités",,,4257942,,
"AUT","Autriche","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2019.6","T4-2019",,,"0","Unités",,,4994391,,
"AUT","Autriche","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2016","2016",,,"0","Unités",,,8.242,,
"AUT","Autriche","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2016.3","T2-2016",,,"0","Unités",,,1.942,,
"AUT","Autriche","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2016.6","T4-2016",,,"0","Unités",,,8.242,,
"AUT","Autriche","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2017","2017",,,"0","Unités",,,20.879,,
"AUT","Autriche","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2017.3","T2-2017",,,"0","Unités",,,15.767,,
"AUT","Autriche","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2017.6","T4-2017",,,"0","Unités",,,20.879,,
"AUT","Autriche","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2018","2018",,,"0","Unités",,,37.583,,
"AUT","Autriche","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2018.3","T2-2018",,,"0","Unités",,,30.358,,
"AUT","Autriche","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2018.6","T4-2018",,,"0","Unités",,,37.583,,
"AUT","Autriche","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2019","2019",,,"0","Unités",,,56.271,,
"AUT","Autriche","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2019.3","T2-2019",,,"0","Unités",,,48.179,,
"AUT","Autriche","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2019.6","T4-2019",,,"0","Unités",,,56.271,,
"BEL","Belgique","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2016","2016",,,"0","Unités",,,2021037,,
"BEL","Belgique","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2016.6","T4-2016",,,"0","Unités",,,2021037,,
"BEL","Belgique","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2017","2017",,,"0","Unités",,,2184388,,
"BEL","Belgique","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2017.3","T2-2017",,,"0","Unités",,,2021037,,
"BEL","Belgique","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2017.6","T4-2017",,,"0","Unités",,,2184388,,
"BEL","Belgique","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2018","2018",,,"0","Unités",,,2466416,,
"BEL","Belgique","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2018.3","T2-2018",,,"0","Unités",,,2184388,,
"BEL","Belgique","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2018.6","T4-2018",,,"0","Unités",,,2466416,,
"BEL","Belgique","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2019","2019",,,"0","Unités",,,3103522,,
"BEL","Belgique","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2019.3","T2-2019",,,"0","Unités",,,2838368,,
"BEL","Belgique","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2019.6","T4-2019",,,"0","Unités",,,3103522,,
"BEL","Belgique","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2016","2016",,,"0","Unités",,,17.836,,
"BEL","Belgique","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2016.3","T2-2016",,,"0","Unités",,,0,,
"BEL","Belgique","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2016.6","T4-2016",,,"0","Unités",,,17.836,,
"BEL","Belgique","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2017","2017",,,"0","Unités",,,19.203,,
"BEL","Belgique","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2017.3","T2-2017",,,"0","Unités",,,17.836,,
"BEL","Belgique","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2017.6","T4-2017",,,"0","Unités",,,19.203,,
"BEL","Belgique","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2018","2018",,,"0","Unités",,,21.584,,
"BEL","Belgique","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2018.3","T2-2018",,,"0","Unités",,,19.203,,
"BEL","Belgique","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2018.6","T4-2018",,,"0","Unités",,,21.584,,
"BEL","Belgique","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2019","2019",,,"0","Unités",,,27.025,,
"BEL","Belgique","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2019.3","T2-2019",,,"0","Unités",,,24.839,,
"BEL","Belgique","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2019.6","T4-2019",,,"0","Unités",,,27.025,,
"CAN","Canada","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2016","2016",,,"0","Unités",,,3000000,,
"CAN","Canada","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2016.6","T4-2016",,,"0","Unités",,,3000000,,
"CAN","Canada","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2017","2017",,,"0","Unités",,,3470000,,
"CAN","Canada","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2017.3","T2-2017",,,"0","Unités",,,3000000,,
"CAN","Canada","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2017.6","T4-2017",,,"0","Unités",,,3470000,,
"CAN","Canada","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2018","2018",,,"0","Unités",,,3840000,,
"CAN","Canada","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2018.3","T2-2018",,,"0","Unités",,,3470000,,
"CAN","Canada","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2018.6","T4-2018",,,"0","Unités",,,3840000,,
"CAN","Canada","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2019","2019",,,"0","Unités",,,4626000,,
"CAN","Canada","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2019.3","T2-2019",,,"0","Unités",,,3840000,,
"CAN","Canada","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2019.6","T4-2019",,,"0","Unités",,,4626000,,
"CAN","Canada","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2016","2016",,,"0","Unités",,,8.308,,
"CAN","Canada","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2016.3","T2-2016",,,"0","Unités",,,0,,
"CAN","Canada","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2016.6","T4-2016",,,"0","Unités",,,8.308,,
"CAN","Canada","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2017","2017",,,"0","Unités",,,9.496,,
"CAN","Canada","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2017.3","T2-2017",,,"0","Unités",,,8.308,,
"CAN","Canada","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2017.6","T4-2017",,,"0","Unités",,,9.496,,
"CAN","Canada","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2018","2018",,,"0","Unités",,,10.362,,
"CAN","Canada","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2018.3","T2-2018",,,"0","Unités",,,9.496,,
"CAN","Canada","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2018.6","T4-2018",,,"0","Unités",,,10.362,,
"CAN","Canada","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2019","2019",,,"0","Unités",,,12.307,,
"CAN","Canada","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2019.3","T2-2019",,,"0","Unités",,,10.362,,
"CAN","Canada","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2019.6","T4-2019",,,"0","Unités",,,12.307,,
"CZE","République tchèque","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2016","2016",,,"0","Unités",,,837856,,
"CZE","République tchèque","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2016.3","T2-2016",,,"0","Unités",,,793535,,
"CZE","République tchèque","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2016.6","T4-2016",,,"0","Unités",,,837856,,
"CZE","République tchèque","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2017","2017",,,"0","Unités",,,917429,,
"CZE","République tchèque","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2017.3","T2-2017",,,"0","Unités",,,896247,,
"CZE","République tchèque","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2017.6","T4-2017",,,"0","Unités",,,917429,,
"CZE","République tchèque","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2018","2018",,,"0","Unités",,,1001125,,
"CZE","République tchèque","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2018.3","T2-2018",,,"0","Unités",,,963827,,
"CZE","République tchèque","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2018.6","T4-2018",,,"0","Unités",,,1001125,,
"CZE","République tchèque","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2019","2019",,,"0","Unités",,,1093606,,
"CZE","République tchèque","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2019.3","T2-2019",,,"0","Unités",,,1039772,,
"CZE","République tchèque","BB-M2M","Abonnments cellulaire mobile M2M)/intégrés","2019.6","T4-2019",,,"0","Unités",,,1093606,,
"CZE","République tchèque","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2016","2016",,,"0","Unités",,,7.93,,
"CZE","République tchèque","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2016.3","T2-2016",,,"0","Unités",,,7.527,,
"CZE","République tchèque","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2016.6","T4-2016",,,"0","Unités",,,7.93,,
"CZE","République tchèque","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2017","2017",,,"0","Unités",,,8.664,,
"CZE","République tchèque","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2017.3","T2-2017",,,"0","Unités",,,8.483,,
"CZE","République tchèque","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2017.6","T4-2017",,,"0","Unités",,,8.664,,
"CZE","République tchèque","BB-P100-M2M","Abonnments cellulaire mobile M2M)/intégrés pour 100 habitants","2018","2018",,,"0","Unités",,,9.421,,
