"LOCATION","VAR","TIME","Unit Code","PowerCode Code","PowerCode","Value"
"KOR","BBW-SUBS-DEDI","2019","SUBS",0,"Unités",5281298
"KOR","BBW-SUBS-DEDI","2019-Q2","SUBS",0,"Unités",5873945
"KOR","BBW-SUBS-DEDI","2019-Q4","SUBS",0,"Unités",5281298
"KOR","BBW-SUBS-TOT","2016","SUBS",0,"Unités",55713362
"KOR","BBW-SUBS-TOT","2016-Q2","SUBS",0,"Unités",55185135
"KOR","BBW-SUBS-TOT","2016-Q4","SUBS",0,"Unités",55713362
"KOR","BBW-SUBS-TOT","2017","SUBS",0,"Unités",57490488
"KOR","BBW-SUBS-TOT","2017-Q2","SUBS",0,"Unités",56928039
"KOR","BBW-SUBS-TOT","2017-Q4","SUBS",0,"Unités",57490488
"KOR","BBW-SUBS-TOT","2018","SUBS",0,"Unités",58139684
"KOR","BBW-SUBS-TOT","2018-Q2","SUBS",0,"Unités",58324798
"KOR","BBW-SUBS-TOT","2018-Q4","SUBS",0,"Unités",58139684
"KOR","BBW-SUBS-TOT","2019","SUBS",0,"Unités",58858580
"KOR","BBW-SUBS-TOT","2019-Q2","SUBS",0,"Unités",58577844
"KOR","BBW-SUBS-TOT","2019-Q4","SUBS",0,"Unités",58858580
"LUX","BBW-P100-STAN","2016","100HAB",0,"Unités",75.056
"LUX","BBW-P100-STAN","2016-Q2","100HAB",0,"Unités",72.603
"LUX","BBW-P100-STAN","2016-Q4","100HAB",0,"Unités",75.056
"LUX","BBW-P100-STAN","2017","100HAB",0,"Unités",78.442
"LUX","BBW-P100-STAN","2017-Q2","100HAB",0,"Unités",78.24
"LUX","BBW-P100-STAN","2017-Q4","100HAB",0,"Unités",78.442
"LUX","BBW-P100-STAN","2018","100HAB",0,"Unités",84.954
"LUX","BBW-P100-STAN","2018-Q2","100HAB",0,"Unités",82.881
"LUX","BBW-P100-STAN","2018-Q4","100HAB",0,"Unités",84.954
"LUX","BBW-P100-STAN","2019","100HAB",0,"Unités",109.187
"LUX","BBW-P100-STAN","2019-Q2","100HAB",0,"Unités",89.915
"LUX","BBW-P100-STAN","2019-Q4","100HAB",0,"Unités",109.187
"LUX","BBW-P100-DEDI","2016","100HAB",0,"Unités",7.464
"LUX","BBW-P100-DEDI","2016-Q2","100HAB",0,"Unités",6.937
"LUX","BBW-P100-DEDI","2016-Q4","100HAB",0,"Unités",7.464
"LUX","BBW-P100-DEDI","2017","100HAB",0,"Unités",7.655
"LUX","BBW-P100-DEDI","2017-Q2","100HAB",0,"Unités",7.362
"LUX","BBW-P100-DEDI","2017-Q4","100HAB",0,"Unités",7.655
"LUX","BBW-P100-DEDI","2018","100HAB",0,"Unités",8.344
"LUX","BBW-P100-DEDI","2018-Q2","100HAB",0,"Unités",7.236
"LUX","BBW-P100-DEDI","2018-Q4","100HAB",0,"Unités",8.344
"LUX","BBW-P100-DEDI","2019","100HAB",0,"Unités",11.44
"LUX","BBW-P100-DEDI","2019-Q2","100HAB",0,"Unités",11.317
"LUX","BBW-P100-DEDI","2019-Q4","100HAB",0,"Unités",11.44
"LUX","BBW-P100-TOT","2016","100HAB",0,"Unités",82.52
"LUX","BBW-P100-TOT","2016-Q2","100HAB",0,"Unités",79.54
"LUX","BBW-P100-TOT","2016-Q4","100HAB",0,"Unités",82.52
"LUX","BBW-P100-TOT","2017","100HAB",0,"Unités",86.097
"LUX","BBW-P100-TOT","2017-Q2","100HAB",0,"Unités",85.602
"LUX","BBW-P100-TOT","2017-Q4","100HAB",0,"Unités",86.097
"LUX","BBW-P100-TOT","2018","100HAB",0,"Unités",93.298
"LUX","BBW-P100-TOT","2018-Q2","100HAB",0,"Unités",90.117
"LUX","BBW-P100-TOT","2018-Q4","100HAB",0,"Unités",93.298
"LUX","BBW-P100-TOT","2019","100HAB",0,"Unités",120.628
"LUX","BBW-P100-TOT","2019-Q2","100HAB",0,"Unités",101.232
"LUX","BBW-P100-TOT","2019-Q4","100HAB",0,"Unités",120.628
"LUX","BBW-SUBS-STAN","2016","SUBS",0,"Unités",438400
"LUX","BBW-SUBS-STAN","2016-Q2","SUBS",0,"Unités",413400
"LUX","BBW-SUBS-STAN","2016-Q4","SUBS",0,"Unités",438400
"LUX","BBW-SUBS-STAN","2017","SUBS",0,"Unités",468300
"LUX","BBW-SUBS-STAN","2017-Q2","SUBS",0,"Unités",457000
"LUX","BBW-SUBS-STAN","2017-Q4","SUBS",0,"Unités",468300
"LUX","BBW-SUBS-STAN","2018","SUBS",0,"Unités",517200
"LUX","BBW-SUBS-STAN","2018-Q2","SUBS",0,"Unités",494800
"LUX","BBW-SUBS-STAN","2018-Q4","SUBS",0,"Unités",517200
"LUX","BBW-SUBS-STAN","2019","SUBS",0,"Unités",678600
"LUX","BBW-SUBS-STAN","2019-Q2","SUBS",0,"Unités",547400
"LUX","BBW-SUBS-STAN","2019-Q4","SUBS",0,"Unités",678600
"LUX","BBW-SUBS-DEDI","2016","SUBS",0,"Unités",43600
"LUX","BBW-SUBS-DEDI","2016-Q2","SUBS",0,"Unités",39500
"LUX","BBW-SUBS-DEDI","2016-Q4","SUBS",0,"Unités",43600
"LUX","BBW-SUBS-DEDI","2017","SUBS",0,"Unités",45700
"LUX","BBW-SUBS-DEDI","2017-Q2","SUBS",0,"Unités",43000
"LUX","BBW-SUBS-DEDI","2017-Q4","SUBS",0,"Unités",45700
"LUX","BBW-SUBS-DEDI","2018","SUBS",0,"Unités",50800
"LUX","BBW-SUBS-DEDI","2018-Q2","SUBS",0,"Unités",43200
"LUX","BBW-SUBS-DEDI","2018-Q4","SUBS",0,"Unités",50800
"LUX","BBW-SUBS-DEDI","2019","SUBS",0,"Unités",71100
"LUX","BBW-SUBS-DEDI","2019-Q2","SUBS",0,"Unités",68900
"LUX","BBW-SUBS-DEDI","2019-Q4","SUBS",0,"Unités",71100
"LUX","BBW-SUBS-TOT","2016","SUBS",0,"Unités",482000
"LUX","BBW-SUBS-TOT","2016-Q2","SUBS",0,"Unités",452900
"LUX","BBW-SUBS-TOT","2016-Q4","SUBS",0,"Unités",482000
"LUX","BBW-SUBS-TOT","2017","SUBS",0,"Unités",514000
"LUX","BBW-SUBS-TOT","2017-Q2","SUBS",0,"Unités",5e+05
"LUX","BBW-SUBS-TOT","2017-Q4","SUBS",0,"Unités",514000
"LUX","BBW-SUBS-TOT","2018","SUBS",0,"Unités",568000
"LUX","BBW-SUBS-TOT","2018-Q2","SUBS",0,"Unités",538000
"LUX","BBW-SUBS-TOT","2018-Q4","SUBS",0,"Unités",568000
"LUX","BBW-SUBS-TOT","2019","SUBS",0,"Unités",749700
"LUX","BBW-SUBS-TOT","2019-Q2","SUBS",0,"Unités",616300
"LUX","BBW-SUBS-TOT","2019-Q4","SUBS",0,"Unités",749700
"MEX","BBW-P100-SAT","2016-Q2","100HAB",0,"Unités",0.001
"MEX","BBW-P100-SAT","2017","100HAB",0,"Unités",0.001
"MEX","BBW-P100-SAT","2017-Q4","100HAB",0,"Unités",0.001
"MEX","BBW-P100-SAT","2018","100HAB",0,"Unités",0.008
"MEX","BBW-P100-SAT","2018-Q2","100HAB",0,"Unités",0.006
"MEX","BBW-P100-SAT","2018-Q4","100HAB",0,"Unités",0.008
"MEX","BBW-P100-SAT","2019","100HAB",0,"Unités",0.017
"MEX","BBW-P100-SAT","2019-Q2","100HAB",0,"Unités",0.017
"MEX","BBW-P100-SAT","2019-Q4","100HAB",0,"Unités",0.017
"MEX","BBW-P100-FIXW","2016","100HAB",0,"Unités",0.145
"MEX","BBW-P100-FIXW","2016-Q2","100HAB",0,"Unités",0.17
"MEX","BBW-P100-FIXW","2016-Q4","100HAB",0,"Unités",0.145
"MEX","BBW-P100-FIXW","2017","100HAB",0,"Unités",0.152
"MEX","BBW-P100-FIXW","2017-Q2","100HAB",0,"Unités",0.191
"MEX","BBW-P100-FIXW","2017-Q4","100HAB",0,"Unités",0.152
"MEX","BBW-P100-FIXW","2018","100HAB",0,"Unités",0.08
"MEX","BBW-P100-FIXW","2018-Q2","100HAB",0,"Unités",0.111
"MEX","BBW-P100-FIXW","2018-Q4","100HAB",0,"Unités",0.08
"MEX","BBW-P100-FIXW","2019","100HAB",0,"Unités",0.05
"MEX","BBW-P100-FIXW","2019-Q2","100HAB",0,"Unités",0.075
"MEX","BBW-P100-FIXW","2019-Q4","100HAB",0,"Unités",0.05
"MEX","BBW-P100-STAN","2016","100HAB",0,"Unités",60.946
"MEX","BBW-P100-STAN","2016-Q2","100HAB",0,"Unités",54.049
"MEX","BBW-P100-STAN","2016-Q4","100HAB",0,"Unités",60.946
"MEX","BBW-P100-STAN","2017","100HAB",0,"Unités",65.043
"MEX","BBW-P100-STAN","2017-Q2","100HAB",0,"Unités",62.434
"MEX","BBW-P100-STAN","2017-Q4","100HAB",0,"Unités",65.043
"MEX","BBW-P100-STAN","2018","100HAB",0,"Unités",70.141
"MEX","BBW-P100-STAN","2018-Q2","100HAB",0,"Unités",66.273
"MEX","BBW-P100-STAN","2018-Q4","100HAB",0,"Unités",70.141
"MEX","BBW-P100-STAN","2019","100HAB",0,"Unités",76.567
"MEX","BBW-P100-STAN","2019-Q2","100HAB",0,"Unités",73.151
"MEX","BBW-P100-STAN","2019-Q4","100HAB",0,"Unités",76.567
"MEX","BBW-P100-DEDI","2016","100HAB",0,"Unités",0.531
"MEX","BBW-P100-DEDI","2016-Q2","100HAB",0,"Unités",0.477
"MEX","BBW-P100-DEDI","2016-Q4","100HAB",0,"Unités",0.531
"MEX","BBW-P100-DEDI","2017","100HAB",0,"Unités",0.699
"MEX","BBW-P100-DEDI","2017-Q2","100HAB",0,"Unités",0.528
"MEX","BBW-P100-DEDI","2017-Q4","100HAB",0,"Unités",0.699
"MEX","BBW-P100-DEDI","2018","100HAB",0,"Unités",0.728
"MEX","BBW-P100-DEDI","2018-Q2","100HAB",0,"Unités",0.757
"MEX","BBW-P100-DEDI","2018-Q4","100HAB",0,"Unités",0.728
"MEX","BBW-P100-DEDI","2019","100HAB",0,"Unités",0.902
"MEX","BBW-P100-DEDI","2019-Q2","100HAB",0,"Unités",0.907
"MEX","BBW-P100-DEDI","2019-Q4","100HAB",0,"Unités",0.902
"MEX","BBW-P100-TOT","2016","100HAB",0,"Unités",61.476
"MEX","BBW-P100-TOT","2016-Q2","100HAB",0,"Unités",54.525
"MEX","BBW-P100-TOT","2016-Q4","100HAB",0,"Unités",61.476
"MEX","BBW-P100-TOT","2017","100HAB",0,"Unités",65.743
"MEX","BBW-P100-TOT","2017-Q2","100HAB",0,"Unités",62.962
"MEX","BBW-P100-TOT","2017-Q4","100HAB",0,"Unités",65.743
"MEX","BBW-P100-TOT","2018","100HAB",0,"Unités",70.87
"MEX","BBW-P100-TOT","2018-Q2","100HAB",0,"Unités",67.03
"MEX","BBW-P100-TOT","2018-Q4","100HAB",0,"Unités",70.87
"MEX","BBW-P100-TOT","2019","100HAB",0,"Unités",77.47
"MEX","BBW-P100-TOT","2019-Q2","100HAB",0,"Unités",74.058
"MEX","BBW-P100-TOT","2019-Q4","100HAB",0,"Unités",77.47
"MEX","BBW-SUBS-SAT","2016","SUBS",0,"Unités",365
"MEX","BBW-SUBS-SAT","2016-Q2","SUBS",0,"Unités",678
"MEX","BBW-SUBS-SAT","2016-Q4","SUBS",0,"Unités",365
"MEX","BBW-SUBS-SAT","2017","SUBS",0,"Unités",632
"MEX","BBW-SUBS-SAT","2017-Q2","SUBS",0,"Unités",471
"MEX","BBW-SUBS-SAT","2017-Q4","SUBS",0,"Unités",632
"MEX","BBW-SUBS-SAT","2018","SUBS",0,"Unités",9411
"MEX","BBW-SUBS-SAT","2018-Q2","SUBS",0,"Unités",7164
"MEX","BBW-SUBS-SAT","2018-Q4","SUBS",0,"Unités",9411
"MEX","BBW-SUBS-SAT","2019","SUBS",0,"Unités",20958
"MEX","BBW-SUBS-SAT","2019-Q2","SUBS",0,"Unités",21654
"MEX","BBW-SUBS-SAT","2019-Q4","SUBS",0,"Unités",20958
"MEX","BBW-SUBS-FIXW","2016","SUBS",0,"Unités",177577
"MEX","BBW-SUBS-FIXW","2016-Q2","SUBS",0,"Unités",205328
"MEX","BBW-SUBS-FIXW","2016-Q4","SUBS",0,"Unités",177577
"MEX","BBW-SUBS-FIXW","2017","SUBS",0,"Unités",187559
"MEX","BBW-SUBS-FIXW","2017-Q2","SUBS",0,"Unités",233025
"MEX","BBW-SUBS-FIXW","2017-Q4","SUBS",0,"Unités",187559
"MEX","BBW-SUBS-FIXW","2018","SUBS",0,"Unités",100049
"MEX","BBW-SUBS-FIXW","2018-Q2","SUBS",0,"Unités",137250
"MEX","BBW-SUBS-FIXW","2018-Q4","SUBS",0,"Unités",100049
"MEX","BBW-SUBS-FIXW","2019","SUBS",0,"Unités",62710
"MEX","BBW-SUBS-FIXW","2019-Q2","SUBS",0,"Unités",93087
"MEX","BBW-SUBS-FIXW","2019-Q4","SUBS",0,"Unités",62710
"MEX","BBW-SUBS-STAN","2016","SUBS",0,"Unités",74425174
"MEX","BBW-SUBS-STAN","2016-Q2","SUBS",0,"Unités",65315592
"MEX","BBW-SUBS-STAN","2016-Q4","SUBS",0,"Unités",74425174
"MEX","BBW-SUBS-STAN","2017","SUBS",0,"Unités",80240147
"MEX","BBW-SUBS-STAN","2017-Q2","SUBS",0,"Unités",76242535
"MEX","BBW-SUBS-STAN","2017-Q4","SUBS",0,"Unités",80240147
"MEX","BBW-SUBS-STAN","2018","SUBS",0,"Unités",87383552
"MEX","BBW-SUBS-STAN","2018-Q2","SUBS",0,"Unités",81756637
"MEX","BBW-SUBS-STAN","2018-Q4","SUBS",0,"Unités",87383552
"MEX","BBW-SUBS-STAN","2019","SUBS",0,"Unités",96300467
"MEX","BBW-SUBS-STAN","2019-Q2","SUBS",0,"Unités",91132686
"MEX","BBW-SUBS-STAN","2019-Q4","SUBS",0,"Unités",96300467
"MEX","BBW-SUBS-DEDI","2016","SUBS",0,"Unités",647846
"MEX","BBW-SUBS-DEDI","2016-Q2","SUBS",0,"Unités",576163
"MEX","BBW-SUBS-DEDI","2016-Q4","SUBS",0,"Unités",647846
"MEX","BBW-SUBS-DEDI","2017","SUBS",0,"Unités",862905
"MEX","BBW-SUBS-DEDI","2017-Q2","SUBS",0,"Unités",644219
"MEX","BBW-SUBS-DEDI","2017-Q4","SUBS",0,"Unités",862905
"MEX","BBW-SUBS-DEDI","2018","SUBS",0,"Unités",907284
"MEX","BBW-SUBS-DEDI","2018-Q2","SUBS",0,"Unités",934154
"MEX","BBW-SUBS-DEDI","2018-Q4","SUBS",0,"Unités",907284
"MEX","BBW-SUBS-DEDI","2019","SUBS",0,"Unités",1134874
"MEX","BBW-SUBS-DEDI","2019-Q2","SUBS",0,"Unités",1130152
"MEX","BBW-SUBS-DEDI","2019-Q4","SUBS",0,"Unités",1134874
"MEX","BBW-SUBS-TOT","2016","SUBS",0,"Unités",75073020
"MEX","BBW-SUBS-TOT","2016-Q2","SUBS",0,"Unités",65891755
"MEX","BBW-SUBS-TOT","2016-Q4","SUBS",0,"Unités",75073020
"MEX","BBW-SUBS-TOT","2017","SUBS",0,"Unités",81103052
"MEX","BBW-SUBS-TOT","2017-Q2","SUBS",0,"Unités",76886754
"MEX","BBW-SUBS-TOT","2017-Q4","SUBS",0,"Unités",81103052
"MEX","BBW-SUBS-TOT","2018","SUBS",0,"Unités",88290836
"MEX","BBW-SUBS-TOT","2018-Q2","SUBS",0,"Unités",82690791
"MEX","BBW-SUBS-TOT","2018-Q4","SUBS",0,"Unités",88290836
"MEX","BBW-SUBS-TOT","2019","SUBS",0,"Unités",97435341
"MEX","BBW-SUBS-TOT","2019-Q2","SUBS",0,"Unités",92262838
"MEX","BBW-SUBS-TOT","2019-Q4","SUBS",0,"Unités",97435341
"NLD","BBW-P100-STAN","2016","100HAB",0,"Unités",81.233
"NLD","BBW-P100-STAN","2016-Q2","100HAB",0,"Unités",77.55
"NLD","BBW-P100-STAN","2016-Q4","100HAB",0,"Unités",81.233
"NLD","BBW-P100-STAN","2017","100HAB",0,"Unités",84.858
"NLD","BBW-P100-STAN","2017-Q2","100HAB",0,"Unités",84.551
"NLD","BBW-P100-STAN","2017-Q4","100HAB",0,"Unités",84.858
"NLD","BBW-P100-STAN","2018","100HAB",0,"Unités",113.202
"NLD","BBW-P100-STAN","2018-Q2","100HAB",0,"Unités",113.63
"NLD","BBW-P100-STAN","2018-Q4","100HAB",0,"Unités",113.202
"NLD","BBW-P100-STAN","2019","100HAB",0,"Unités",116.285
"NLD","BBW-P100-STAN","2019-Q2","100HAB",0,"Unités",114.821
"NLD","BBW-P100-STAN","2019-Q4","100HAB",0,"Unités",116.285
"NLD","BBW-P100-DEDI","2016","100HAB",0,"Unités",6.947
"NLD","BBW-P100-DEDI","2016-Q2","100HAB",0,"Unités",7.226
"NLD","BBW-P100-DEDI","2016-Q4","100HAB",0,"Unités",6.947
"NLD","BBW-P100-DEDI","2017","100HAB",0,"Unités",5.411
"NLD","BBW-P100-DEDI","2017-Q2","100HAB",0,"Unités",5.514
"NLD","BBW-P100-DEDI","2017-Q4","100HAB",0,"Unités",5.411
"NLD","BBW-P100-DEDI","2018","100HAB",0,"Unités",3.035
"NLD","BBW-P100-DEDI","2018-Q2","100HAB",0,"Unités",3.129
"NLD","BBW-P100-DEDI","2018-Q4","100HAB",0,"Unités",3.035
"NLD","BBW-P100-DEDI","2019","100HAB",0,"Unités",2.912
"NLD","BBW-P100-DEDI","2019-Q2","100HAB",0,"Unités",2.925
"NLD","BBW-P100-DEDI","2019-Q4","100HAB",0,"Unités",2.912
"NLD","BBW-P100-TOT","2016","100HAB",0,"Unités",88.18
"NLD","BBW-P100-TOT","2016-Q2","100HAB",0,"Unités",84.776
"NLD","BBW-P100-TOT","2016-Q4","100HAB",0,"Unités",88.18
"NLD","BBW-P100-TOT","2017","100HAB",0,"Unités",90.269
"NLD","BBW-P100-TOT","2017-Q2","100HAB",0,"Unités",90.065
"NLD","BBW-P100-TOT","2017-Q4","100HAB",0,"Unités",90.269
"NLD","BBW-P100-TOT","2018","100HAB",0,"Unités",116.237
"NLD","BBW-P100-TOT","2018-Q2","100HAB",0,"Unités",116.759
"NLD","BBW-P100-TOT","2018-Q4","100HAB",0,"Unités",116.237
"NLD","BBW-P100-TOT","2019","100HAB",0,"Unités",119.197
"NLD","BBW-P100-TOT","2019-Q2","100HAB",0,"Unités",117.746
"NLD","BBW-P100-TOT","2019-Q4","100HAB",0,"Unités",119.197
"NLD","BBW-SUBS-STAN","2016","SUBS",0,"Unités",13834000
"NLD","BBW-SUBS-STAN","2016-Q2","SUBS",0,"Unités",13137000
"NLD","BBW-SUBS-STAN","2016-Q4","SUBS",0,"Unités",13834000
"NLD","BBW-SUBS-STAN","2017","SUBS",0,"Unités",14537000
"NLD","BBW-SUBS-STAN","2017-Q2","SUBS",0,"Unités",14399000
"NLD","BBW-SUBS-STAN","2017-Q4","SUBS",0,"Unités",14537000
"NLD","BBW-SUBS-STAN","2018","SUBS",0,"Unités",19507000
"NLD","BBW-SUBS-STAN","2018-Q2","SUBS",0,"Unités",19466000
"NLD","BBW-SUBS-STAN","2018-Q4","SUBS",0,"Unités",19507000
"NLD","BBW-SUBS-STAN","2019","SUBS",0,"Unités",20169713
"NLD","BBW-SUBS-STAN","2019-Q2","SUBS",0,"Unités",19786000
"NLD","BBW-SUBS-STAN","2019-Q4","SUBS",0,"Unités",20169713
"NLD","BBW-SUBS-DEDI","2016","SUBS",0,"Unités",1183000
"NLD","BBW-SUBS-DEDI","2016-Q2","SUBS",0,"Unités",1224000
"NLD","BBW-SUBS-DEDI","2016-Q4","SUBS",0,"Unités",1183000
"NLD","BBW-SUBS-DEDI","2017","SUBS",0,"Unités",927000
"NLD","BBW-SUBS-DEDI","2017-Q2","SUBS",0,"Unités",939000
"NLD","BBW-SUBS-DEDI","2017-Q4","SUBS",0,"Unités",927000
"NLD","BBW-SUBS-DEDI","2018","SUBS",0,"Unités",523000
"NLD","BBW-SUBS-DEDI","2018-Q2","SUBS",0,"Unités",536000
"NLD","BBW-SUBS-DEDI","2018-Q4","SUBS",0,"Unités",523000
"NLD","BBW-SUBS-DEDI","2019","SUBS",0,"Unités",505021
"NLD","BBW-SUBS-DEDI","2019-Q2","SUBS",0,"Unités",504000
"NLD","BBW-SUBS-DEDI","2019-Q4","SUBS",0,"Unités",505021
"NLD","BBW-SUBS-TOT","2016","SUBS",0,"Unités",15017000
"NLD","BBW-SUBS-TOT","2016-Q2","SUBS",0,"Unités",14361000
"NLD","BBW-SUBS-TOT","2016-Q4","SUBS",0,"Unités",15017000
"NLD","BBW-SUBS-TOT","2017","SUBS",0,"Unités",15464000
"NLD","BBW-SUBS-TOT","2017-Q2","SUBS",0,"Unités",15338000
"NLD","BBW-SUBS-TOT","2017-Q4","SUBS",0,"Unités",15464000
"NLD","BBW-SUBS-TOT","2018","SUBS",0,"Unités",20030000
"NLD","BBW-SUBS-TOT","2018-Q2","SUBS",0,"Unités",20002000
"NLD","BBW-SUBS-TOT","2018-Q4","SUBS",0,"Unités",20030000
"NLD","BBW-SUBS-TOT","2019","SUBS",0,"Unités",20674734
"NLD","BBW-SUBS-TOT","2019-Q2","SUBS",0,"Unités",20290000
"NLD","BBW-SUBS-TOT","2019-Q4","SUBS",0,"Unités",20674734
"NZL","BBW-P100-SAT","2016","100HAB",0,"Unités",0.084
"NZL","BBW-P100-SAT","2016-Q2","100HAB",0,"Unités",0.098
"NZL","BBW-P100-SAT","2016-Q4","100HAB",0,"Unités",0.084
"NZL","BBW-P100-SAT","2017","100HAB",0,"Unités",0.06
"NZL","BBW-P100-SAT","2017-Q2","100HAB",0,"Unités",0.061
"NZL","BBW-P100-SAT","2017-Q4","100HAB",0,"Unités",0.06
"NZL","BBW-P100-SAT","2018","100HAB",0,"Unités",0.037
"NZL","BBW-P100-SAT","2018-Q2","100HAB",0,"Unités",0.045
"NZL","BBW-P100-SAT","2018-Q4","100HAB",0,"Unités",0.037
"NZL","BBW-P100-SAT","2019","100HAB",0,"Unités",0.03
"NZL","BBW-P100-SAT","2019-Q2","100HAB",0,"Unités",0.031
"NZL","BBW-P100-SAT","2019-Q4","100HAB",0,"Unités",0.03
"NZL","BBW-P100-FIXW","2016","100HAB",0,"Unités",1.46
"NZL","BBW-P100-FIXW","2016-Q2","100HAB",0,"Unités",0.497
"NZL","BBW-P100-FIXW","2016-Q4","100HAB",0,"Unités",1.46
"NZL","BBW-P100-FIXW","2017","100HAB",0,"Unités",3.291
"NZL","BBW-P100-FIXW","2017-Q2","100HAB",0,"Unités",2.571
"NZL","BBW-P100-FIXW","2017-Q4","100HAB",0,"Unités",3.291
"NZL","BBW-P100-FIXW","2018","100HAB",0,"Unités",3.557
"NZL","BBW-P100-FIXW","2018-Q2","100HAB",0,"Unités",3.464
"NZL","BBW-P100-FIXW","2018-Q4","100HAB",0,"Unités",3.557
"NZL","BBW-P100-FIXW","2019","100HAB",0,"Unités",3.882
"NZL","BBW-P100-FIXW","2019-Q2","100HAB",0,"Unités",3.86
"NZL","BBW-P100-FIXW","2019-Q4","100HAB",0,"Unités",3.882
"NZL","BBW-P100-STAN","2016","100HAB",0,"Unités",29.126
"NZL","BBW-P100-STAN","2016-Q2","100HAB",0,"Unités",30.524
"NZL","BBW-P100-STAN","2016-Q4","100HAB",0,"Unités",29.126
"NZL","BBW-P100-STAN","2017","100HAB",0,"Unités",92.482
"NZL","BBW-P100-STAN","2017-Q2","100HAB",0,"Unités",25.119
"NZL","BBW-P100-STAN","2017-Q4","100HAB",0,"Unités",92.482
"NZL","BBW-P100-STAN","2018","100HAB",0,"Unités",89.714
"NZL","BBW-P100-STAN","2018-Q2","100HAB",0,"Unités",91.199
"NZL","BBW-P100-STAN","2018-Q4","100HAB",0,"Unités",89.714
"NZL","BBW-P100-STAN","2019","100HAB",0,"Unités",100.38
"NZL","BBW-P100-STAN","2019-Q2","100HAB",0,"Unités",89.578
"NZL","BBW-P100-STAN","2019-Q4","100HAB",0,"Unités",100.38
"NZL","BBW-P100-DEDI","2016","100HAB",0,"Unités",75.409
"NZL","BBW-P100-DEDI","2016-Q2","100HAB",0,"Unités",71.494
"NZL","BBW-P100-DEDI","2016-Q4","100HAB",0,"Unités",75.409
"NZL","BBW-P100-DEDI","2017","100HAB",0,"Unités",6.986
"NZL","BBW-P100-DEDI","2017-Q2","100HAB",0,"Unités",76.547
"NZL","BBW-P100-DEDI","2017-Q4","100HAB",0,"Unités",6.986
"NZL","BBW-P100-DEDI","2018","100HAB",0,"Unités",7.057
"NZL","BBW-P100-DEDI","2018-Q2","100HAB",0,"Unités",7.092
"NZL","BBW-P100-DEDI","2018-Q4","100HAB",0,"Unités",7.057
"NZL","BBW-P100-DEDI","2019","100HAB",0,"Unités",6.51
"NZL","BBW-P100-DEDI","2019-Q2","100HAB",0,"Unités",7.145
"NZL","BBW-P100-DEDI","2019-Q4","100HAB",0,"Unités",6.51
"NZL","BBW-P100-TOT","2016","100HAB",0,"Unités",104.535
"NZL","BBW-P100-TOT","2016-Q2","100HAB",0,"Unités",102.018
"NZL","BBW-P100-TOT","2016-Q4","100HAB",0,"Unités",104.535
"NZL","BBW-P100-TOT","2017","100HAB",0,"Unités",99.468
"NZL","BBW-P100-TOT","2017-Q2","100HAB",0,"Unités",101.665
"NZL","BBW-P100-TOT","2017-Q4","100HAB",0,"Unités",99.468
"NZL","BBW-P100-TOT","2018","100HAB",0,"Unités",96.771
"NZL","BBW-P100-TOT","2018-Q2","100HAB",0,"Unités",98.291
"NZL","BBW-P100-TOT","2018-Q4","100HAB",0,"Unités",96.771
"NZL","BBW-P100-TOT","2019","100HAB",0,"Unités",106.889
"NZL","BBW-P100-TOT","2019-Q2","100HAB",0,"Unités",96.723
"NZL","BBW-P100-TOT","2019-Q4","100HAB",0,"Unités",106.889
"NZL","BBW-SUBS-SAT","2016","SUBS",0,"Unités",3938
"NZL","BBW-SUBS-SAT","2016-Q2","SUBS",0,"Unités",4521
"NZL","BBW-SUBS-SAT","2016-Q4","SUBS",0,"Unités",3938
"NZL","BBW-SUBS-SAT","2017","SUBS",0,"Unités",2870
"NZL","BBW-SUBS-SAT","2017-Q2","SUBS",0,"Unités",2876
"NZL","BBW-SUBS-SAT","2017-Q4","SUBS",0,"Unités",2870
"NZL","BBW-SUBS-SAT","2018","SUBS",0,"Unités",1821
"NZL","BBW-SUBS-SAT","2018-Q2","SUBS",0,"Unités",2143
"NZL","BBW-SUBS-SAT","2018-Q4","SUBS",0,"Unités",1821
"NZL","BBW-SUBS-SAT","2019","SUBS",0,"Unités",1488
"NZL","BBW-SUBS-SAT","2019-Q2","SUBS",0,"Unités",1500
"NZL","BBW-SUBS-SAT","2019-Q4","SUBS",0,"Unités",1488
"NZL","BBW-SUBS-FIXW","2016","SUBS",0,"Unités",68659
"NZL","BBW-SUBS-FIXW","2016-Q2","SUBS",0,"Unités",22931
"NZL","BBW-SUBS-FIXW","2016-Q4","SUBS",0,"Unités",68659
"NZL","BBW-SUBS-FIXW","2017","SUBS",0,"Unités",157507
"NZL","BBW-SUBS-FIXW","2017-Q2","SUBS",0,"Unités",120915
"NZL","BBW-SUBS-FIXW","2017-Q4","SUBS",0,"Unités",157507
"NZL","BBW-SUBS-FIXW","2018","SUBS",0,"Unités",172936
"NZL","BBW-SUBS-FIXW","2018-Q2","SUBS",0,"Unités",165821
"NZL","BBW-SUBS-FIXW","2018-Q4","SUBS",0,"Unités",172936
"NZL","BBW-SUBS-FIXW","2019","SUBS",0,"Unités",191659
"NZL","BBW-SUBS-FIXW","2019-Q2","SUBS",0,"Unités",187686
"NZL","BBW-SUBS-FIXW","2019-Q4","SUBS",0,"Unités",191659
